player_id,r_score,f_score,m_score,rfm_total,rfm_segment,actual_segment
4941,5,2,3,10,Loyal,Hibernating
44,3,5,1,9,Loyal,Champions
74,3,5,1,9,Loyal,Champions
411,2,5,2,9,Loyal,Loyal
764,1,5,3,9,Loyal,Loyal
912,1,4,4,9,Loyal,Loyal
945,1,4,4,9,Loyal,Loyal
949,1,5,3,9,Loyal,Loyal
995,2,5,2,9,Loyal,Loyal
1024,2,4,3,9,Loyal,Promising
1038,5,3,1,9,Loyal,Promising
1043,2,3,4,9,Loyal,Promising
1044,2,4,3,9,Loyal,Promising
1057,2,3,4,9,Loyal,Promising
1058,2,4,3,9,Loyal,Promising
1060,4,2,3,9,Loyal,Promising
1069,5,3,1,9,Loyal,Promising
1075,2,4,3,9,Loyal,Promising
1085,1,4,4,9,Loyal,Promising
1086,3,2,4,9,Loyal,Promising
1099,1,4,4,9,Loyal,Promising
1108,1,4,4,9,Loyal,Promising
1109,1,4,4,9,Loyal,Promising
1115,3,3,3,9,Loyal,Promising
1122,2,3,4,9,Loyal,Promising
1131,1,4,4,9,Loyal,Promising
1133,1,4,4,9,Loyal,Promising
1135,1,4,4,9,Loyal,Promising
1136,1,4,4,9,Loyal,Promising
1140,2,4,3,9,Loyal,Promising
1144,3,3,3,9,Loyal,Promising
1153,4,4,1,9,Loyal,Promising
1155,1,4,4,9,Loyal,Promising
1171,1,4,4,9,Loyal,Promising
1172,2,3,4,9,Loyal,Promising
1173,3,2,4,9,Loyal,Promising
1179,3,3,3,9,Loyal,Promising
1192,2,4,3,9,Loyal,Promising
1195,4,4,1,9,Loyal,Promising
1197,4,2,3,9,Loyal,Promising
1207,2,4,3,9,Loyal,Promising
1208,1,4,4,9,Loyal,Promising
1212,1,4,4,9,Loyal,Promising
1213,1,4,4,9,Loyal,Promising
1216,5,3,1,9,Loyal,Promising
1218,1,4,4,9,Loyal,Promising
1228,1,4,4,9,Loyal,Promising
1232,1,4,4,9,Loyal,Promising
1243,3,3,3,9,Loyal,Promising
1247,4,4,1,9,Loyal,Promising
1250,1,4,4,9,Loyal,Promising
1252,1,4,4,9,Loyal,Promising
1265,2,3,4,9,Loyal,Promising
1267,4,2,3,9,Loyal,Promising
1272,3,3,3,9,Loyal,Promising
1294,4,4,1,9,Loyal,Promising
1310,3,3,3,9,Loyal,Promising
1321,2,4,3,9,Loyal,Promising
1328,1,4,4,9,Loyal,Promising
1331,4,4,1,9,Loyal,Promising
1340,4,2,3,9,Loyal,Promising
1343,1,4,4,9,Loyal,Promising
1346,1,4,4,9,Loyal,Promising
1359,1,4,4,9,Loyal,Promising
1363,1,4,4,9,Loyal,Promising
1369,2,4,3,9,Loyal,Promising
1370,1,4,4,9,Loyal,Promising
1372,1,4,4,9,Loyal,Promising
1379,2,4,3,9,Loyal,Promising
1380,4,4,1,9,Loyal,Promising
1381,1,4,4,9,Loyal,Promising
1384,1,4,4,9,Loyal,Promising
1386,2,3,4,9,Loyal,Promising
1398,1,4,4,9,Loyal,Promising
1400,2,4,3,9,Loyal,Promising
1413,2,4,3,9,Loyal,Promising
1426,2,4,3,9,Loyal,Promising
1427,2,3,4,9,Loyal,Promising
1434,2,4,3,9,Loyal,Promising
1442,2,4,3,9,Loyal,Promising
1443,5,2,2,9,Loyal,Promising
1448,1,4,4,9,Loyal,Promising
1452,2,3,4,9,Loyal,Promising
1456,2,4,3,9,Loyal,Promising
1460,4,4,1,9,Loyal,Promising
1461,2,3,4,9,Loyal,Promising
1462,1,4,4,9,Loyal,Promising
1469,5,3,1,9,Loyal,Promising
1475,1,4,4,9,Loyal,Promising
1489,1,4,4,9,Loyal,Promising
1495,1,4,4,9,Loyal,Promising
1496,2,3,4,9,Loyal,Promising
1500,2,3,4,9,Loyal,Promising
1501,1,4,4,9,Loyal,Promising
1511,4,3,2,9,Loyal,Promising
1522,1,4,4,9,Loyal,Promising
1528,1,4,4,9,Loyal,Promising
1531,2,4,3,9,Loyal,Promising
1547,1,4,4,9,Loyal,Promising
1551,1,4,4,9,Loyal,Promising
1566,4,2,3,9,Loyal,Promising
1567,1,4,4,9,Loyal,Promising
1569,4,3,2,9,Loyal,Promising
1572,2,3,4,9,Loyal,Promising
1578,1,4,4,9,Loyal,Promising
1583,2,3,4,9,Loyal,Promising
1590,4,4,1,9,Loyal,Promising
1597,2,3,4,9,Loyal,Promising
1610,1,4,4,9,Loyal,Promising
1616,1,4,4,9,Loyal,Promising
1619,1,4,4,9,Loyal,Promising
1620,1,4,4,9,Loyal,Promising
1627,1,4,4,9,Loyal,Promising
1637,4,4,1,9,Loyal,Promising
1638,4,4,1,9,Loyal,Promising
1639,4,3,2,9,Loyal,Promising
1647,2,3,4,9,Loyal,Promising
1649,4,3,2,9,Loyal,Promising
1659,4,4,1,9,Loyal,Promising
1672,5,1,3,9,Loyal,Promising
1673,1,5,3,9,Loyal,Promising
1680,1,4,4,9,Loyal,Promising
1693,1,4,4,9,Loyal,Promising
1699,2,4,3,9,Loyal,Promising
1700,5,2,2,9,Loyal,Promising
1708,1,4,4,9,Loyal,Promising
1719,1,4,4,9,Loyal,Promising
1728,1,4,4,9,Loyal,Promising
1732,1,4,4,9,Loyal,Promising
1734,1,4,4,9,Loyal,Promising
1742,1,4,4,9,Loyal,Promising
1752,2,4,3,9,Loyal,Promising
1761,1,4,4,9,Loyal,Promising
1771,1,4,4,9,Loyal,Promising
1775,1,4,4,9,Loyal,Promising
1779,1,4,4,9,Loyal,Promising
1780,1,4,4,9,Loyal,Promising
1788,1,4,4,9,Loyal,Promising
1817,2,4,3,9,Loyal,Promising
1829,1,4,4,9,Loyal,Promising
1831,1,4,4,9,Loyal,Promising
1832,4,4,1,9,Loyal,Promising
1838,1,4,4,9,Loyal,Promising
1869,1,4,4,9,Loyal,Promising
1871,1,4,4,9,Loyal,Promising
1873,1,4,4,9,Loyal,Promising
1883,1,4,4,9,Loyal,Promising
1889,3,3,3,9,Loyal,Promising
1894,1,4,4,9,Loyal,Promising
1898,1,4,4,9,Loyal,Promising
1900,2,4,3,9,Loyal,Promising
1907,2,4,3,9,Loyal,Promising
1908,2,4,3,9,Loyal,Promising
1922,3,2,4,9,Loyal,Promising
1935,2,4,3,9,Loyal,Promising
1936,2,4,3,9,Loyal,Promising
1938,3,3,3,9,Loyal,Promising
1939,2,4,3,9,Loyal,Promising
1941,2,4,3,9,Loyal,Promising
1942,3,4,2,9,Loyal,Promising
1946,5,2,2,9,Loyal,Promising
1948,2,4,3,9,Loyal,Promising
1949,1,4,4,9,Loyal,Promising
1953,1,4,4,9,Loyal,Promising
1955,5,3,1,9,Loyal,Promising
1960,3,3,3,9,Loyal,Promising
1967,5,3,1,9,Loyal,Promising
1976,2,4,3,9,Loyal,Promising
1979,3,4,2,9,Loyal,Promising
1992,3,3,3,9,Loyal,Promising
1999,2,4,3,9,Loyal,Promising
2000,3,3,3,9,Loyal,Promising
2001,2,3,4,9,Loyal,At Risk
2002,4,4,1,9,Loyal,At Risk
2007,3,3,3,9,Loyal,At Risk
2018,5,3,1,9,Loyal,At Risk
2026,4,2,3,9,Loyal,At Risk
2028,3,3,3,9,Loyal,At Risk
2031,2,3,4,9,Loyal,At Risk
2035,2,4,3,9,Loyal,At Risk
2037,5,1,3,9,Loyal,At Risk
2038,2,4,3,9,Loyal,At Risk
2040,3,3,3,9,Loyal,At Risk
2043,2,3,4,9,Loyal,At Risk
2049,3,3,3,9,Loyal,At Risk
2056,4,2,3,9,Loyal,At Risk
2057,4,2,3,9,Loyal,At Risk
2064,4,2,3,9,Loyal,At Risk
2068,2,3,4,9,Loyal,At Risk
2073,2,3,4,9,Loyal,At Risk
2075,2,4,3,9,Loyal,At Risk
2081,1,4,4,9,Loyal,At Risk
2088,4,3,2,9,Loyal,At Risk
2089,4,2,3,9,Loyal,At Risk
2091,3,3,3,9,Loyal,At Risk
2102,1,3,5,9,Loyal,At Risk
2113,1,4,4,9,Loyal,At Risk
2124,1,4,4,9,Loyal,At Risk
2127,4,3,2,9,Loyal,At Risk
2128,5,3,1,9,Loyal,At Risk
2140,4,2,3,9,Loyal,At Risk
2143,4,3,2,9,Loyal,At Risk
2147,4,2,3,9,Loyal,At Risk
2158,3,3,3,9,Loyal,At Risk
2159,4,2,3,9,Loyal,At Risk
2172,5,2,2,9,Loyal,At Risk
2174,3,3,3,9,Loyal,At Risk
2177,2,3,4,9,Loyal,At Risk
2183,4,3,2,9,Loyal,At Risk
2189,1,4,4,9,Loyal,At Risk
2194,5,3,1,9,Loyal,At Risk
2200,2,3,4,9,Loyal,At Risk
2212,2,4,3,9,Loyal,At Risk
2216,4,3,2,9,Loyal,At Risk
2218,1,4,4,9,Loyal,At Risk
2220,2,3,4,9,Loyal,At Risk
2221,3,4,2,9,Loyal,At Risk
2234,4,3,2,9,Loyal,At Risk
2235,4,3,2,9,Loyal,At Risk
2236,3,2,4,9,Loyal,At Risk
2237,5,3,1,9,Loyal,At Risk
2239,2,3,4,9,Loyal,At Risk
2250,3,3,3,9,Loyal,At Risk
2253,1,4,4,9,Loyal,At Risk
2260,4,3,2,9,Loyal,At Risk
2270,2,4,3,9,Loyal,At Risk
2278,3,3,3,9,Loyal,At Risk
2282,3,3,3,9,Loyal,At Risk
2283,4,3,2,9,Loyal,At Risk
2287,1,4,4,9,Loyal,At Risk
2293,2,3,4,9,Loyal,At Risk
2294,5,2,2,9,Loyal,At Risk
2298,3,3,3,9,Loyal,At Risk
2302,2,3,4,9,Loyal,At Risk
2315,2,3,4,9,Loyal,At Risk
2328,2,4,3,9,Loyal,At Risk
2330,5,1,3,9,Loyal,At Risk
2335,1,4,4,9,Loyal,At Risk
2337,4,4,1,9,Loyal,At Risk
2342,4,3,2,9,Loyal,At Risk
2343,4,2,3,9,Loyal,At Risk
2359,3,3,3,9,Loyal,At Risk
2366,2,4,3,9,Loyal,At Risk
2370,2,3,4,9,Loyal,At Risk
2385,3,3,3,9,Loyal,At Risk
2387,3,3,3,9,Loyal,At Risk
2394,2,4,3,9,Loyal,At Risk
2399,1,4,4,9,Loyal,At Risk
2405,2,3,4,9,Loyal,At Risk
2430,3,3,3,9,Loyal,At Risk
2452,3,3,3,9,Loyal,At Risk
2454,3,4,2,9,Loyal,At Risk
2457,5,3,1,9,Loyal,At Risk
2465,4,3,2,9,Loyal,At Risk
2477,3,4,2,9,Loyal,At Risk
2483,4,3,2,9,Loyal,At Risk
2484,2,3,4,9,Loyal,At Risk
2485,1,4,4,9,Loyal,At Risk
2496,2,3,4,9,Loyal,At Risk
2499,4,2,3,9,Loyal,At Risk
2503,3,3,3,9,Loyal,At Risk
2507,2,4,3,9,Loyal,At Risk
2511,1,4,4,9,Loyal,At Risk
2515,2,3,4,9,Loyal,At Risk
2526,2,4,3,9,Loyal,At Risk
2541,2,3,4,9,Loyal,At Risk
2552,3,2,4,9,Loyal,At Risk
2561,2,3,4,9,Loyal,At Risk
2562,2,3,4,9,Loyal,At Risk
2565,1,4,4,9,Loyal,At Risk
2578,4,2,3,9,Loyal,At Risk
2581,2,3,4,9,Loyal,At Risk
2582,2,4,3,9,Loyal,At Risk
2588,3,3,3,9,Loyal,At Risk
2589,1,4,4,9,Loyal,At Risk
2590,1,4,4,9,Loyal,At Risk
2600,2,4,3,9,Loyal,At Risk
2601,2,3,4,9,Loyal,At Risk
2605,1,4,4,9,Loyal,At Risk
2606,3,4,2,9,Loyal,At Risk
2610,2,3,4,9,Loyal,At Risk
2621,2,3,4,9,Loyal,At Risk
2631,4,3,2,9,Loyal,At Risk
2641,1,4,4,9,Loyal,At Risk
2642,2,4,3,9,Loyal,At Risk
2649,3,3,3,9,Loyal,At Risk
2653,3,3,3,9,Loyal,At Risk
2654,3,3,3,9,Loyal,At Risk
2656,1,4,4,9,Loyal,At Risk
2660,3,3,3,9,Loyal,At Risk
2664,2,4,3,9,Loyal,At Risk
2665,5,3,1,9,Loyal,At Risk
2669,1,4,4,9,Loyal,At Risk
2680,5,2,2,9,Loyal,At Risk
2686,4,3,2,9,Loyal,At Risk
2692,3,3,3,9,Loyal,At Risk
2694,3,3,3,9,Loyal,At Risk
2718,3,3,3,9,Loyal,At Risk
2719,1,4,4,9,Loyal,At Risk
2725,1,4,4,9,Loyal,At Risk
2743,5,1,3,9,Loyal,At Risk
2744,2,3,4,9,Loyal,At Risk
2750,3,3,3,9,Loyal,At Risk
2752,4,3,2,9,Loyal,At Risk
2756,2,4,3,9,Loyal,At Risk
2761,4,3,2,9,Loyal,At Risk
2762,2,3,4,9,Loyal,At Risk
2776,4,3,2,9,Loyal,At Risk
2777,2,4,3,9,Loyal,At Risk
2780,2,4,3,9,Loyal,At Risk
2782,2,4,3,9,Loyal,At Risk
2796,4,3,2,9,Loyal,At Risk
2803,1,4,4,9,Loyal,At Risk
2809,5,2,2,9,Loyal,At Risk
2810,3,3,3,9,Loyal,At Risk
2815,1,4,4,9,Loyal,At Risk
2818,4,3,2,9,Loyal,At Risk
2819,3,3,3,9,Loyal,At Risk
2823,4,3,2,9,Loyal,At Risk
2835,4,3,2,9,Loyal,At Risk
2840,2,3,4,9,Loyal,At Risk
2844,2,3,4,9,Loyal,At Risk
2847,4,3,2,9,Loyal,At Risk
2853,2,3,4,9,Loyal,At Risk
2868,4,3,2,9,Loyal,At Risk
2873,2,3,4,9,Loyal,At Risk
2883,5,2,2,9,Loyal,At Risk
2899,5,1,3,9,Loyal,At Risk
2902,3,3,3,9,Loyal,At Risk
2910,2,4,3,9,Loyal,At Risk
2919,1,4,4,9,Loyal,At Risk
2932,2,3,4,9,Loyal,At Risk
2949,2,3,4,9,Loyal,At Risk
2951,3,4,2,9,Loyal,At Risk
2958,3,3,3,9,Loyal,At Risk
2959,5,2,2,9,Loyal,At Risk
2961,3,3,3,9,Loyal,At Risk
2965,2,3,4,9,Loyal,At Risk
2976,2,3,4,9,Loyal,At Risk
2981,2,4,3,9,Loyal,At Risk
3000,3,3,3,9,Loyal,At Risk
3016,3,3,3,9,Loyal,At Risk
3024,3,3,3,9,Loyal,At Risk
3027,1,4,4,9,Loyal,At Risk
3029,1,4,4,9,Loyal,At Risk
3032,1,4,4,9,Loyal,At Risk
3038,2,3,4,9,Loyal,At Risk
3043,3,3,3,9,Loyal,At Risk
3046,2,4,3,9,Loyal,At Risk
3048,4,3,2,9,Loyal,At Risk
3062,5,3,1,9,Loyal,At Risk
3063,4,3,2,9,Loyal,At Risk
3071,5,2,2,9,Loyal,At Risk
3073,5,2,2,9,Loyal,At Risk
3094,1,4,4,9,Loyal,At Risk
3100,4,2,3,9,Loyal,At Risk
3104,4,3,2,9,Loyal,At Risk
3110,2,4,3,9,Loyal,At Risk
3117,4,3,2,9,Loyal,At Risk
3125,5,3,1,9,Loyal,At Risk
3126,2,3,4,9,Loyal,At Risk
3128,5,2,2,9,Loyal,At Risk
3134,5,2,2,9,Loyal,At Risk
3135,2,4,3,9,Loyal,At Risk
3137,4,2,3,9,Loyal,At Risk
3142,3,3,3,9,Loyal,At Risk
3143,1,4,4,9,Loyal,At Risk
3156,5,2,2,9,Loyal,At Risk
3160,3,3,3,9,Loyal,At Risk
3161,1,4,4,9,Loyal,At Risk
3162,3,3,3,9,Loyal,At Risk
3194,4,3,2,9,Loyal,At Risk
3197,2,3,4,9,Loyal,At Risk
3207,2,3,4,9,Loyal,At Risk
3209,2,3,4,9,Loyal,At Risk
3218,2,3,4,9,Loyal,At Risk
3223,3,2,4,9,Loyal,At Risk
3226,5,3,1,9,Loyal,At Risk
3228,2,3,4,9,Loyal,At Risk
3233,5,3,1,9,Loyal,At Risk
3241,3,3,3,9,Loyal,At Risk
3247,5,3,1,9,Loyal,At Risk
3250,4,1,4,9,Loyal,At Risk
3263,4,2,3,9,Loyal,Hibernating
3289,5,2,2,9,Loyal,Hibernating
3291,4,2,3,9,Loyal,Hibernating
3297,3,2,4,9,Loyal,Hibernating
3300,5,2,2,9,Loyal,Hibernating
3304,5,2,2,9,Loyal,Hibernating
3308,5,1,3,9,Loyal,Hibernating
3335,3,2,4,9,Loyal,Hibernating
3339,5,1,3,9,Loyal,Hibernating
3359,5,1,3,9,Loyal,Hibernating
3372,4,2,3,9,Loyal,Hibernating
3375,4,2,3,9,Loyal,Hibernating
3393,3,3,3,9,Loyal,Hibernating
3406,5,2,2,9,Loyal,Hibernating
3430,5,3,1,9,Loyal,Hibernating
3435,5,2,2,9,Loyal,Hibernating
3471,3,3,3,9,Loyal,Hibernating
3486,2,3,4,9,Loyal,Hibernating
3498,4,3,2,9,Loyal,Hibernating
3500,5,3,1,9,Loyal,Hibernating
3510,3,3,3,9,Loyal,Hibernating
3517,5,1,3,9,Loyal,Hibernating
3527,5,2,2,9,Loyal,Hibernating
3539,5,2,2,9,Loyal,Hibernating
3568,4,1,4,9,Loyal,Hibernating
3607,4,2,3,9,Loyal,Hibernating
3615,5,2,2,9,Loyal,Hibernating
3621,4,2,3,9,Loyal,Hibernating
3629,5,2,2,9,Loyal,Hibernating
3633,5,1,3,9,Loyal,Hibernating
3635,3,2,4,9,Loyal,Hibernating
3658,5,2,2,9,Loyal,Hibernating
3751,5,2,2,9,Loyal,Hibernating
3771,4,2,3,9,Loyal,Hibernating
3772,3,3,3,9,Loyal,Hibernating
3778,5,1,3,9,Loyal,Hibernating
3781,4,2,3,9,Loyal,Hibernating
3793,4,2,3,9,Loyal,Hibernating
3794,5,2,2,9,Loyal,Hibernating
3807,5,1,3,9,Loyal,Hibernating
3823,5,2,2,9,Loyal,Hibernating
3830,3,3,3,9,Loyal,Hibernating
3838,5,2,2,9,Loyal,Hibernating
3856,5,2,2,9,Loyal,Hibernating
3859,5,1,3,9,Loyal,Hibernating
3902,4,2,3,9,Loyal,Hibernating
3905,5,2,2,9,Loyal,Hibernating
3921,4,1,4,9,Loyal,Hibernating
3939,3,3,3,9,Loyal,Hibernating
3941,5,2,2,9,Loyal,Hibernating
3943,4,2,3,9,Loyal,Hibernating
3948,4,1,4,9,Loyal,Hibernating
3953,5,2,2,9,Loyal,Hibernating
3964,5,2,2,9,Loyal,Hibernating
3977,4,1,4,9,Loyal,Hibernating
4005,4,2,3,9,Loyal,Hibernating
4012,4,2,3,9,Loyal,Hibernating
4013,4,3,2,9,Loyal,Hibernating
4017,5,2,2,9,Loyal,Hibernating
4025,5,1,3,9,Loyal,Hibernating
4026,4,2,3,9,Loyal,Hibernating
4030,5,1,3,9,Loyal,Hibernating
4034,3,3,3,9,Loyal,Hibernating
4056,5,1,3,9,Loyal,Hibernating
4060,4,2,3,9,Loyal,Hibernating
4061,2,3,4,9,Loyal,Hibernating
4070,4,2,3,9,Loyal,Hibernating
4080,5,1,3,9,Loyal,Hibernating
4107,5,3,1,9,Loyal,Hibernating
4114,3,2,4,9,Loyal,Hibernating
4127,5,2,2,9,Loyal,Hibernating
4141,5,1,3,9,Loyal,Hibernating
4148,5,1,3,9,Loyal,Hibernating
4156,4,2,3,9,Loyal,Hibernating
4175,4,2,3,9,Loyal,Hibernating
4176,5,3,1,9,Loyal,Hibernating
4181,4,2,3,9,Loyal,Hibernating
4196,4,2,3,9,Loyal,Hibernating
4209,4,2,3,9,Loyal,Hibernating
4222,2,3,4,9,Loyal,Hibernating
4237,4,2,3,9,Loyal,Hibernating
4246,5,2,2,9,Loyal,Hibernating
4259,5,2,2,9,Loyal,Hibernating
4289,4,2,3,9,Loyal,Hibernating
4292,5,2,2,9,Loyal,Hibernating
4307,5,2,2,9,Loyal,Hibernating
4328,5,1,3,9,Loyal,Hibernating
4369,5,2,2,9,Loyal,Hibernating
4370,4,2,3,9,Loyal,Hibernating
4390,4,2,3,9,Loyal,Hibernating
4399,5,1,3,9,Loyal,Hibernating
4414,4,2,3,9,Loyal,Hibernating
4418,4,2,3,9,Loyal,Hibernating
4437,2,3,4,9,Loyal,Hibernating
4438,3,3,3,9,Loyal,Hibernating
4448,5,2,2,9,Loyal,Hibernating
4482,4,2,3,9,Loyal,Hibernating
4491,4,2,3,9,Loyal,Hibernating
4577,4,2,3,9,Loyal,Hibernating
4580,4,2,3,9,Loyal,Hibernating
4598,2,3,4,9,Loyal,Hibernating
4621,5,1,3,9,Loyal,Hibernating
4676,5,2,2,9,Loyal,Hibernating
4680,4,2,3,9,Loyal,Hibernating
4682,5,2,2,9,Loyal,Hibernating
4694,3,3,3,9,Loyal,Hibernating
4714,3,2,4,9,Loyal,Hibernating
4718,2,3,4,9,Loyal,Hibernating
4733,3,3,3,9,Loyal,Hibernating
4740,4,3,2,9,Loyal,Hibernating
4745,5,3,1,9,Loyal,Hibernating
4766,3,3,3,9,Loyal,Hibernating
4771,5,2,2,9,Loyal,Hibernating
4792,5,2,2,9,Loyal,Hibernating
4806,5,1,3,9,Loyal,Hibernating
4821,4,1,4,9,Loyal,Hibernating
4822,5,1,3,9,Loyal,Hibernating
4838,5,2,2,9,Loyal,Hibernating
4842,5,1,3,9,Loyal,Hibernating
4851,4,3,2,9,Loyal,Hibernating
4894,3,2,4,9,Loyal,Hibernating
4904,5,1,3,9,Loyal,Hibernating
4909,5,2,2,9,Loyal,Hibernating
4912,3,3,3,9,Loyal,Hibernating
4913,5,1,3,9,Loyal,Hibernating
4920,5,1,3,9,Loyal,Hibernating
4930,2,3,4,9,Loyal,Hibernating
4947,4,2,3,9,Loyal,Hibernating
4951,4,2,3,9,Loyal,Hibernating
4966,3,2,4,9,Loyal,Hibernating
4972,5,2,2,9,Loyal,Hibernating
4975,5,3,1,9,Loyal,Hibernating
4986,4,2,3,9,Loyal,Hibernating
4999,2,3,4,9,Loyal,Hibernating
181,2,5,1,8,At Risk,Champions
264,1,5,2,8,At Risk,Loyal
1005,3,2,3,8,Hibernating,Promising
1020,1,4,3,8,At Risk,Promising
1032,1,4,3,8,At Risk,Promising
1035,2,3,3,8,At Risk,Promising
1042,2,4,2,8,At Risk,Promising
1074,3,4,1,8,Hibernating,Promising
1082,1,3,4,8,At Risk,Promising
1084,1,4,3,8,At Risk,Promising
1089,4,2,2,8,Promising,Promising
1096,4,2,2,8,Promising,Promising
1097,4,2,2,8,Promising,Promising
1103,1,3,4,8,At Risk,Promising
1112,1,4,3,8,At Risk,Promising
1113,3,4,1,8,Hibernating,Promising
1114,3,4,1,8,Hibernating,Promising
1128,1,4,3,8,At Risk,Promising
1138,1,4,3,8,At Risk,Promising
1146,3,4,1,8,Hibernating,Promising
1148,1,3,4,8,At Risk,Promising
1151,2,4,2,8,At Risk,Promising
1157,4,3,1,8,Promising,Promising
1166,1,4,3,8,At Risk,Promising
1180,2,4,2,8,At Risk,Promising
1183,1,4,3,8,At Risk,Promising
1191,1,4,3,8,At Risk,Promising
1193,2,3,3,8,At Risk,Promising
1198,1,4,3,8,At Risk,Promising
1205,3,4,1,8,Hibernating,Promising
1238,1,3,4,8,At Risk,Promising
1254,2,3,3,8,At Risk,Promising
1280,1,3,4,8,At Risk,Promising
1282,3,2,3,8,Hibernating,Promising
1301,2,3,3,8,At Risk,Promising
1305,1,4,3,8,At Risk,Promising
1307,1,4,3,8,At Risk,Promising
1341,1,4,3,8,At Risk,Promising
1353,1,3,4,8,At Risk,Promising
1366,1,4,3,8,At Risk,Promising
1378,2,3,3,8,At Risk,Promising
1390,1,4,3,8,At Risk,Promising
1392,1,4,3,8,At Risk,Promising
1396,2,3,3,8,At Risk,Promising
1408,1,3,4,8,At Risk,Promising
1411,4,3,1,8,Promising,Promising
1412,1,3,4,8,At Risk,Promising
1415,4,3,1,8,Promising,Promising
1430,2,3,3,8,At Risk,Promising
1445,3,4,1,8,Hibernating,Promising
1465,5,1,2,8,Promising,Promising
1481,3,4,1,8,Hibernating,Promising
1494,1,4,3,8,At Risk,Promising
1509,4,3,1,8,Promising,Promising
1513,3,2,3,8,Hibernating,Promising
1516,1,4,3,8,At Risk,Promising
1556,1,4,3,8,At Risk,Promising
1557,2,3,3,8,At Risk,Promising
1560,1,4,3,8,At Risk,Promising
1564,1,4,3,8,At Risk,Promising
1588,1,4,3,8,At Risk,Promising
1592,2,2,4,8,Hibernating,Promising
1603,3,4,1,8,Hibernating,Promising
1605,3,3,2,8,Hibernating,Promising
1609,1,3,4,8,At Risk,Promising
1631,1,3,4,8,At Risk,Promising
1632,3,4,1,8,Hibernating,Promising
1636,1,3,4,8,At Risk,Promising
1651,2,4,2,8,At Risk,Promising
1668,2,3,3,8,At Risk,Promising
1698,2,4,2,8,At Risk,Promising
1710,1,4,3,8,At Risk,Promising
1724,1,4,3,8,At Risk,Promising
1729,2,3,3,8,At Risk,Promising
1741,4,1,3,8,Hibernating,Promising
1755,1,4,3,8,At Risk,Promising
1785,1,3,4,8,At Risk,Promising
1786,1,4,3,8,At Risk,Promising
1805,1,3,4,8,At Risk,Promising
1815,4,2,2,8,Promising,Promising
1826,1,4,3,8,At Risk,Promising
1830,3,3,2,8,Hibernating,Promising
1836,4,1,3,8,Hibernating,Promising
1851,1,4,3,8,At Risk,Promising
1852,1,3,4,8,At Risk,Promising
1870,3,4,1,8,Hibernating,Promising
1892,1,4,3,8,At Risk,Promising
1902,4,3,1,8,Promising,Promising
1906,2,3,3,8,At Risk,Promising
1923,2,3,3,8,At Risk,Promising
1929,4,1,3,8,Hibernating,Promising
1950,1,3,4,8,At Risk,Promising
1966,2,3,3,8,At Risk,Promising
1972,1,3,4,8,At Risk,Promising
1989,1,3,4,8,At Risk,Promising
1990,2,3,3,8,At Risk,Promising
1997,1,4,3,8,At Risk,Promising
2006,2,4,2,8,At Risk,At Risk
2009,4,3,1,8,Promising,At Risk
2013,2,3,3,8,At Risk,At Risk
2016,2,3,3,8,At Risk,At Risk
2020,1,4,3,8,At Risk,At Risk
2042,3,2,3,8,Hibernating,At Risk
2051,1,3,4,8,At Risk,At Risk
2061,3,3,2,8,Hibernating,At Risk
2070,3,4,1,8,Hibernating,At Risk
2094,2,3,3,8,At Risk,At Risk
2096,3,2,3,8,Hibernating,At Risk
2101,1,3,4,8,At Risk,At Risk
2106,1,3,4,8,At Risk,At Risk
2116,4,3,1,8,Promising,At Risk
2121,1,3,4,8,At Risk,At Risk
2122,1,4,3,8,At Risk,At Risk
2123,3,3,2,8,Hibernating,At Risk
2129,3,3,2,8,Hibernating,At Risk
2131,2,3,3,8,At Risk,At Risk
2135,2,4,2,8,At Risk,At Risk
2138,3,2,3,8,Hibernating,At Risk
2142,5,2,1,8,Promising,At Risk
2146,3,3,2,8,Hibernating,At Risk
2150,2,3,3,8,At Risk,At Risk
2151,1,3,4,8,At Risk,At Risk
2154,2,3,3,8,At Risk,At Risk
2156,2,3,3,8,At Risk,At Risk
2164,4,3,1,8,Promising,At Risk
2173,1,4,3,8,At Risk,At Risk
2182,3,3,2,8,Hibernating,At Risk
2198,3,3,2,8,Hibernating,At Risk
2199,5,1,2,8,Promising,At Risk
2207,3,4,1,8,Hibernating,At Risk
2211,3,3,2,8,Hibernating,At Risk
2214,5,1,2,8,Promising,At Risk
2215,3,3,2,8,Hibernating,At Risk
2217,3,3,2,8,Hibernating,At Risk
2226,2,3,3,8,At Risk,At Risk
2230,2,3,3,8,At Risk,At Risk
2238,4,3,1,8,Promising,At Risk
2241,5,1,2,8,Promising,At Risk
2243,5,2,1,8,Promising,At Risk
2244,2,3,3,8,At Risk,At Risk
2245,1,3,4,8,At Risk,At Risk
2246,2,3,3,8,At Risk,At Risk
2252,1,3,4,8,At Risk,At Risk
2263,3,2,3,8,Hibernating,At Risk
2268,3,3,2,8,Hibernating,At Risk
2272,2,3,3,8,At Risk,At Risk
2275,2,3,3,8,At Risk,At Risk
2276,5,2,1,8,Promising,At Risk
2277,4,3,1,8,Promising,At Risk
2292,2,3,3,8,At Risk,At Risk
2299,5,2,1,8,Promising,At Risk
2300,3,4,1,8,Hibernating,At Risk
2301,5,1,2,8,Promising,At Risk
